NU_ANO;TP_INSCRICAO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1313341;1028;2;10028;12;5002704;50;5
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1314146;60;7;10020;12;3516200;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1317634;790;5;10022;12;3550308;35;3
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1321864;3974;3;10028;12;5201405;52;5
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1322329;1292;7;10020;12;3500105;35;3
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
2025;1;1327450;29118;1;10028;12;1702109;17;1
