NU_ANO;CO_CURSO;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;2918;C;D;C;B;C;E;D;B;A
2025;8437;D;D;B;B;B;E;D;A;A
2025;1397773;D;C;C;B;C;E;D;B;A
2025;1188127;D;D;B;B;A;E;D;B;A
2025;100688;E;D;B;C;D;B;D;B;A
2025;8437;B;C;C;B;C;E;D;A;A
2025;93001;C;D;C;B;C;B;D;B;A
2025;15839;C;D;C;B;C;B;D;A;A
2025;93001;D;D;C;C;D;B;D;B;A
2025;1261971;C;D;B;B;C;B;D;B;A
2025;1427419;C;C;C;B;C;A;D;B;A
2025;1349675;C;D;C;B;C;A;D;A;A
2025;1439;C;D;C;C;C;B;B;B;A
2025;72669;C;D;C;B;C;A;D;A;A
2025;5001466;C;C;B;B;C;E;D;B;A
2025;1397773;C;D;C;B;C;B;D;A;A
2025;5001466;C;D;C;B;C;B;D;B;A
2025;5000979;C;D;C;B;B;E;D;A;A
2025;10224;D;D;C;B;C;A;D;B;A
2025;18594;C;C;C;B;B;B;D;B;A
2025;1108153;B;C;C;B;C;B;*;C;A
2025;14563;C;D;C;B;B;E;D;A;A
2025;5345;C;C;C;B;C;B;D;B;A
2025;1190280;.;.;.;.;.;.;.;.;.
2025;6711;C;C;C;B;C;B;D;B;A
2025;82224;C;D;C;A;C;A;D;B;A
2025;11114;C;C;C;B;C;A;D;B;A
2025;1202553;C;D;C;B;C;B;D;A;A
2025;1314146;C;C;C;A;C;E;D;B;A
2025;7837;C;D;C;B;C;A;C;C;A
2025;12970;D;D;C;A;C;A;D;B;A
2025;54494;C;D;C;A;B;A;D;B;A
2025;13453;D;D;C;B;C;B;D;B;A
2025;1264844;C;D;C;B;C;B;D;A;A
2025;120983;D;D;C;A;B;A;D;A;A
2025;1184047;C;C;C;C;C;B;D;E;A
2025;11446;C;E;B;B;B;D;D;A;A
2025;18447;C;B;C;B;B;E;E;B;A
2025;54490;D;D;C;B;C;A;D;A;A
2025;1026;C;D;B;B;C;E;E;B;A
2025;85586;C;D;C;B;C;B;D;B;A
2025;14563;C;C;C;B;C;B;D;B;A
2025;1202573;C;C;C;B;C;A;C;B;A
2025;1314146;B;C;C;B;B;B;D;B;A
2025;91219;C;C;C;B;C;E;D;A;A
2025;150039;C;D;B;C;C;E;D;A;A
2025;87537;C;D;C;B;C;A;D;B;A
2025;1184047;C;D;C;B;C;E;D;B;A
2025;87537;C;C;C;B;C;A;D;B;A
2025;91219;C;D;C;B;B;E;D;B;A
2025;1399483;C;C;C;A;C;E;D;B;A
2025;7676;C;D;C;B;C;B;E;D;A
2025;11316;C;E;E;B;C;A;D;B;A
2025;12970;C;D;C;B;C;B;D;B;A
2025;11233;C;C;B;B;C;B;D;A;A
2025;13601;A;C;D;B;B;E;D;B;A
2025;10224;C;C;A;A;B;E;D;B;A
2025;14359;D;D;B;C;C;B;D;B;A
2025;5001183;C;D;C;B;C;B;D;E;A
2025;20249;B;C;C;A;C;E;D;B;A
2025;1026;C;D;C;B;B;E;D;A;A
2025;4082;C;C;C;B;C;E;D;A;A
2025;54494;D;D;C;B;C;B;D;A;A
2025;1183958;C;D;C;B;C;D;D;B;A
2025;303;C;C;B;A;B;E;D;A;A
2025;1399486;C;C;C;B;C;A;D;B;A
2025;12569;C;C;C;D;D;B;D;A;A
2025;2918;B;C;C;B;C;E;D;B;A
2025;71859;C;C;C;B;C;A;D;B;A
2025;1187646;C;D;C;A;C;E;D;B;A
2025;1349675;C;D;C;B;C;E;D;B;A
2025;1216474;C;D;C;B;B;E;D;B;A
2025;9326;C;C;A;B;B;B;D;A;A
2025;5000979;C;C;B;B;B;B;D;B;A
2025;59414;C;C;B;B;B;A;D;B;A
2025;72681;D;D;C;B;C;E;D;B;A
2025;14563;B;C;C;D;C;B;E;B;A
2025;1109361;C;D;B;B;C;B;D;A;A
2025;1272168;D;D;C;B;B;A;D;A;B
2025;1438629;A;B;B;D;B;E;*;B;A
2025;5345;C;D;C;B;C;B;D;A;A
2025;16236;C;D;C;B;B;A;D;A;A
2025;1216474;C;C;C;B;C;E;D;B;A
2025;1397771;D;C;C;C;C;B;D;B;B
2025;1518;C;D;C;B;B;B;D;A;A
2025;1163738;C;D;C;B;C;E;D;B;B
2025;87941;D;C;C;B;A;B;D;B;A
2025;3677;C;D;C;B;B;E;D;B;A
2025;1518;C;B;E;B;C;D;D;A;A
2025;13103;D;C;B;B;A;A;D;B;A
2025;1399617;C;C;B;B;C;A;D;B;A
2025;1109361;C;D;B;B;C;B;D;B;A
2025;85586;C;D;C;C;C;B;D;B;A
2025;1200578;C;C;C;B;C;E;D;B;A
2025;72675;C;D;D;B;C;B;D;E;A
2025;13601;C;C;C;B;B;E;D;B;A
2025;91219;D;D;B;C;C;B;D;A;A
2025;49910;D;D;C;B;C;A;D;A;A
2025;49910;E;D;C;B;C;B;E;A;A
2025;58412;C;C;C;B;C;E;D;A;A
2025;57402;C;D;C;B;B;D;D;B;A
2025;121850;C;C;A;B;B;E;D;B;A
2025;1342537;E;D;C;B;C;B;C;A;A
2025;1317634;C;C;C;B;B;E;E;A;A
2025;1397773;D;D;C;B;C;B;D;B;A
2025;11114;D;D;C;B;C;E;D;B;A
2025;18447;C;D;C;C;C;E;D;A;A
2025;10224;D;D;D;C;C;B;B;D;.
2025;1192237;B;D;C;B;C;E;D;A;A
2025;1439;C;C;C;B;C;B;D;B;A
2025;1421100;C;C;D;B;C;E;D;B;A
2025;98406;C;C;C;B;C;E;D;B;A
2025;1192237;D;E;B;C;B;B;D;B;A
2025;9988;C;D;C;B;C;B;D;B;A
2025;6496;D;D;A;B;B;B;D;E;A
2025;74594;C;D;C;B;C;E;D;A;A
2025;1187646;D;D;B;B;D;C;D;B;A
2025;74594;C;C;C;B;C;E;D;A;A
2025;7676;C;C;C;B;B;B;D;E;A
2025;1439;C;D;C;A;C;B;E;A;A
2025;74594;B;C;C;B;C;B;D;A;A
2025;72663;C;C;C;A;B;A;D;A;A
2025;66248;C;C;B;B;C;B;D;A;A
2025;82224;C;C;A;B;C;B;D;A;A
2025;11233;C;D;B;B;C;E;D;B;A
2025;1448710;C;C;C;C;C;C;C;C;.
2025;13286;C;D;C;B;B;B;D;B;A
2025;1190667;D;C;A;B;E;A;D;B;B
2025;11114;E;D;B;B;B;B;D;C;A
2025;5000930;C;D;B;B;C;A;D;B;A
2025;9326;C;C;B;B;C;E;D;B;A
2025;64918;C;D;C;B;C;B;D;B;A
2025;1314146;E;D;C;C;C;B;D;B;A
2025;12;B;C;C;B;B;E;E;E;A
2025;12970;C;C;C;B;C;B;D;A;A
2025;11114;B;C;B;A;C;E;D;B;A
2025;1136509;D;C;B;C;C;B;E;E;A
2025;64918;D;D;B;C;C;B;E;B;A
2025;7676;D;D;C;B;C;B;D;B;A
2025;72663;C;D;C;B;B;A;D;A;A
2025;1629;C;D;C;B;B;E;D;A;A
2025;1188849;C;D;C;B;C;B;D;B;A
2025;58412;D;C;B;B;C;A;D;E;A
2025;5909;C;C;C;B;B;C;D;B;A
2025;12345;C;C;C;B;C;B;D;E;A
2025;57402;C;D;C;A;C;A;C;B;A
2025;74594;C;D;C;B;C;E;D;.;.
2025;72669;C;B;C;C;C;B;A;E;A
2025;1629;C;C;C;B;C;B;E;B;A
2025;1399616;B;C;B;B;C;B;D;B;A
2025;64918;D;D;C;B;C;B;D;B;A
2025;108884;C;C;C;C;C;C;C;C;.
2025;1421013;C;D;C;B;C;E;D;B;A
2025;108884;C;C;C;B;C;B;D;B;A
2025;13723;C;C;A;B;C;A;C;A;A
2025;303;C;C;C;C;C;B;D;B;A
2025;1421013;C;C;C;A;D;A;D;B;A
2025;108884;C;D;B;A;C;B;D;E;A
2025;19294;B;C;C;B;C;E;D;B;A
2025;78256;C;D;B;B;D;B;D;B;B
2025;108884;C;D;C;B;C;B;D;B;A
2025;9772;C;C;C;B;C;E;D;B;A
2025;9805;C;D;C;B;C;A;D;B;A
2025;1397772;C;C;C;B;C;A;D;B;A
2025;100688;D;C;C;B;C;A;D;A;A
2025;78256;C;E;D;B;C;E;D;B;A
2025;484;D;D;C;C;A;B;D;B;A
2025;1725;C;D;C;B;C;B;D;B;A
2025;12569;C;D;C;B;C;B;D;B;A
2025;14615;B;D;C;B;C;A;D;E;A
2025;5000978;D;D;C;B;C;B;D;E;A
2025;20360;C;C;C;A;B;A;D;A;B
2025;48854;B;D;C;B;C;A;D;B;A
2025;2918;C;C;C;B;C;B;D;A;A
2025;12813;C;D;C;B;C;A;D;B;A
2025;103596;C;C;C;B;B;E;D;A;A
2025;74594;C;C;C;B;C;B;D;E;A
2025;1399486;D;C;C;B;C;B;D;B;A
2025;60660;D;D;C;C;D;B;D;B;A
2025;13424;C;D;B;C;C;E;D;B;A
2025;2918;B;C;C;B;B;A;D;B;A
2025;7676;C;C;C;B;C;E;D;B;A
2025;14093;C;D;D;C;C;D;E;B;A
2025;1439;C;D;C;B;C;E;D;E;A
2025;7705;C;D;C;C;C;E;D;B;A
2025;8698;D;D;B;B;C;A;C;D;A
2025;4720;C;C;D;B;C;E;D;A;A
2025;91219;C;D;C;B;C;E;D;E;A
2025;12813;C;D;B;B;C;B;D;B;A
2025;11114;D;D;C;C;D;B;D;D;A
2025;5001300;D;D;C;B;C;A;D;B;A
2025;1163738;C;D;C;B;C;A;D;B;A
2025;1486298;D;D;C;B;C;A;D;A;A
2025;12970;B;D;C;B;C;E;D;A;A
2025;8960;B;C;C;B;C;E;D;A;A
2025;99476;C;D;C;C;D;B;D;B;A
2025;1629;*;C;B;B;C;E;D;B;A
2025;5909;B;C;C;B;B;E;D;A;A
2025;5345;C;E;B;B;C;B;D;A;A
2025;12970;D;C;C;A;B;A;D;A;A
2025;1107;C;C;C;A;B;B;D;B;B
2025;14093;C;D;C;B;C;E;D;A;A
2025;11316;.;.;.;.;.;.;.;.;.
2025;5000979;C;C;C;B;C;E;D;A;A
2025;1101742;C;C;C;B;C;A;B;B;*
2025;16904;D;D;A;C;C;A;C;A;A
2025;2348;B;D;C;B;C;E;D;B;A
2025;100958;C;C;D;B;A;B;D;B;A
2025;58412;.;.;.;.;.;.;.;.;.
2025;108882;C;C;C;A;B;B;D;B;A
2025;13424;C;D;C;B;C;A;D;A;A
2025;1272168;C;C;C;B;C;B;D;A;A
2025;13103;C;D;C;B;B;A;D;A;A
2025;5000841;C;C;C;B;C;B;D;B;A
2025;87941;D;D;B;B;C;B;D;A;A
2025;868;C;C;A;B;C;B;D;B;A
2025;1200578;C;C;C;B;C;B;D;E;A
2025;20360;C;C;C;B;C;B;D;E;A
2025;66248;C;D;C;B;C;E;D;A;A
2025;1439;C;D;C;B;C;A;D;B;A
2025;5920;D;D;B;C;C;B;D;B;A
2025;87537;C;C;C;B;C;E;E;C;A
2025;1202546;C;D;B;B;C;E;D;B;A
2025;1200578;C;C;C;C;C;B;D;A;A
2025;98506;D;D;C;B;C;B;D;B;A
2025;1334344;B;C;C;B;C;E;D;B;A
2025;7676;C;C;C;B;C;E;D;B;A
2025;11233;D;D;C;B;C;B;D;A;A
2025;868;C;D;C;B;C;B;D;B;A
2025;6711;C;D;C;B;C;B;D;A;A
2025;19434;C;C;B;B;C;E;D;A;A
2025;8437;C;C;B;B;C;A;D;B;A
2025;10224;C;D;C;A;D;E;D;A;A
2025;5000979;B;C;B;B;C;E;D;B;A
2025;1257562;B;C;A;B;C;A;D;E;A
2025;18447;C;D;C;B;C;B;D;B;A
2025;12345;C;B;C;A;B;A;C;A;A
2025;1725;D;D;C;A;B;B;D;E;A
2025;140;D;D;C;B;B;B;D;A;A
2025;84408;C;C;B;B;B;A;C;A;A
2025;1101742;C;D;C;B;C;B;D;B;A
2025;868;C;D;C;B;C;B;D;A;A
2025;13103;D;D;C;B;C;A;D;A;A
2025;7705;C;D;C;B;C;E;C;A;A
2025;1399488;C;D;C;A;C;E;D;B;A
2025;1108153;C;D;C;B;C;A;D;B;A
2025;1483768;D;D;C;B;C;B;D;A;A
2025;39415;C;C;C;B;B;E;D;B;A
2025;7705;C;D;A;A;C;A;D;B;A
2025;5000001;C;C;C;B;C;E;E;B;A
2025;59174;C;C;B;B;C;C;D;B;A
2025;39415;D;D;C;B;C;A;D;A;A
2025;14359;D;D;C;B;C;B;D;A;A
2025;1135207;C;C;C;B;C;A;D;E;A
2025;59414;C;D;C;B;C;A;D;B;A
2025;82224;C;D;C;B;C;E;D;E;B
2025;15783;C;C;B;D;D;B;D;B;A
2025;1399617;D;D;C;B;C;B;D;B;A
2025;14359;C;C;B;B;C;A;D;B;A
2025;868;C;B;C;B;B;B;D;A;A
2025;1214209;C;C;B;C;C;E;C;B;A
2025;1136509;C;D;C;B;B;C;D;A;A
2025;14093;C;C;C;C;D;A;D;A;A
2025;1257524;C;D;B;B;C;B;D;B;A
2025;65114;B;E;C;B;C;E;D;B;A
2025;5345;C;C;C;B;C;B;D;B;A
2025;71859;C;C;C;B;C;E;D;B;A
2025;1399486;C;C;A;B;C;A;C;A;A
2025;1068548;C;C;C;B;C;A;C;A;A
2025;2695;C;D;C;B;C;B;B;B;A
2025;1108281;C;D;C;A;B;A;D;A;A
2025;5000981;D;D;A;B;C;B;*;B;B
2025;100958;C;C;C;B;C;B;D;B;A
2025;13453;D;D;C;B;C;B;D;A;A
2025;1264844;C;D;C;A;C;A;D;E;A
2025;5001314;D;C;C;B;B;E;D;A;A
2025;12970;D;D;C;B;C;E;D;B;A
2025;12692;.;.;.;.;.;.;.;.;.
2025;74655;C;D;C;B;C;E;D;B;B
2025;11114;B;C;B;B;C;E;E;A;B
2025;13996;E;D;D;D;D;D;D;D;.
2025;13453;C;D;B;B;B;E;D;B;A
2025;59414;B;D;C;B;B;E;D;B;A
2025;7676;D;D;B;B;B;E;D;E;A
2025;54494;D;D;D;C;D;E;D;A;A
2025;90483;C;D;C;B;C;E;D;B;A
2025;484;C;D;C;B;B;C;B;D;A
2025;1317634;C;C;C;B;B;E;D;A;A
2025;5000001;C;D;C;B;C;E;E;B;A
2025;150039;C;D;C;B;C;B;D;A;A
2025;15783;C;D;C;B;A;A;D;B;B
2025;113504;.;.;.;.;.;.;.;.;.
2025;1264844;C;D;C;B;C;B;D;B;A
2025;11316;D;D;C;B;C;B;D;B;A
2025;1292726;C;C;C;B;C;E;D;B;A
2025;75821;C;C;C;B;C;B;E;B;A
2025;6496;C;C;C;B;B;E;D;B;A
2025;2918;C;D;C;B;D;B;D;B;A
2025;91219;B;C;C;A;C;E;D;B;A
2025;13996;C;D;C;C;C;B;D;B;A
2025;12692;C;D;B;B;C;E;D;B;A
2025;1725;C;D;C;B;C;A;D;B;A
2025;1107;C;C;C;B;C;E;E;D;A
2025;59414;D;D;C;A;C;A;D;B;A
2025;87537;C;D;B;B;A;B;D;A;A
2025;1408259;D;D;A;B;C;A;D;B;A
2025;5920;A;A;A;A;A;A;A;A;A
2025;13996;C;D;C;C;C;B;D;B;A
2025;13996;C;D;C;B;C;E;D;E;A
2025;5909;C;D;C;B;C;E;E;A;A
2025;71859;C;D;C;B;C;B;C;A;A
2025;15783;D;D;C;B;C;D;C;A;A
2025;82224;C;C;C;B;C;B;D;B;A
2025;1184432;C;C;B;B;C;B;D;B;A
2025;16904;C;D;B;B;C;E;D;A;B
2025;38071;C;D;B;B;C;B;D;B;A
2025;59414;D;D;C;B;C;B;D;B;A
2025;1192237;D;D;C;B;C;A;C;B;A
2025;5001450;C;C;C;C;C;C;C;C;.
2025;54490;D;D;C;B;C;B;D;B;A
2025;107766;B;D;A;A;C;E;D;B;A
2025;5001183;D;D;C;A;B;B;C;B;A
2025;5000933;C;D;D;B;C;E;D;B;A
2025;5000841;C;D;C;B;C;A;D;B;A
2025;90483;E;D;C;C;D;B;E;B;A
2025;5345;C;C;C;C;C;C;C;C;.
2025;5000812;C;C;C;B;C;A;D;A;A
2025;57402;B;D;C;B;B;E;D;B;A
2025;4503;D;E;A;C;C;B;C;B;B
2025;1190667;B;C;A;B;C;B;D;A;A
2025;11446;C;D;C;B;C;A;D;A;A
2025;54494;C;D;C;B;A;E;D;B;A
2025;1202588;C;C;C;B;C;B;D;A;A
2025;12692;C;C;C;B;B;E;D;A;A
2025;2348;C;D;B;B;C;A;D;B;A
2025;7676;C;D;C;B;B;A;D;B;A
2025;8437;C;D;C;B;C;B;D;B;A
2025;7705;C;C;C;A;B;A;D;A;A
2025;7676;C;D;B;B;C;B;D;E;A
2025;1399487;C;D;C;B;C;C;D;B;A
2025;37304;D;D;C;C;D;D;C;B;B
2025;1399487;C;C;C;B;C;A;D;A;A
2025;14563;C;D;C;B;C;A;D;A;A
2025;72681;D;D;C;B;C;E;D;B;A
2025;7676;C;D;B;B;C;B;D;A;A
2025;7705;C;D;B;B;C;B;C;B;A
2025;140;C;D;C;B;C;A;D;B;A
2025;64918;D;E;E;B;B;E;D;B;A
2025;1327450;C;C;C;B;B;E;D;E;A
2025;69624;C;D;C;C;C;B;D;B;A
2025;15475;D;D;C;A;B;E;D;B;A
2025;90483;C;D;A;B;B;E;D;B;A
2025;84408;C;C;C;B;C;E;D;A;A
2025;3148;C;C;C;A;C;E;D;B;A
2025;9772;C;D;B;B;B;A;D;B;A
2025;38071;D;C;B;B;C;E;D;A;A
2025;87537;C;D;C;A;B;E;E;B;A
2025;1214209;C;C;C;C;C;E;D;B;A
2025;1183958;B;D;C;B;B;A;D;E;A
2025;84352;C;D;B;B;C;B;D;B;A
2025;1725;D;D;B;B;C;E;D;B;A
2025;5001466;C;D;B;B;C;E;E;B;A
2025;389;D;E;A;B;B;B;C;D;A
2025;90084;C;D;C;B;C;B;D;A;A
2025;20360;D;D;B;B;C;B;A;C;A
2025;12569;C;D;C;B;C;A;D;B;A
2025;72663;C;C;C;B;C;B;D;A;A
2025;90084;C;D;C;A;B;E;D;B;A
2025;14234;C;D;A;B;C;A;D;A;A
2025;101228;D;C;C;B;E;D;A;A;A
2025;1146605;C;D;C;B;C;B;D;B;A
2025;15839;C;D;C;B;C;B;D;B;A
2025;90084;C;C;C;B;B;C;E;A;A
2025;12970;D;D;A;C;D;B;D;D;A
2025;7676;C;C;C;B;B;E;D;A;A
2025;90084;C;D;B;B;C;A;D;E;A
2025;98406;C;C;C;B;C;B;E;E;A
2025;8437;C;C;C;B;C;A;D;B;A
2025;12345;C;B;E;B;B;E;D;E;A
2025;389;C;D;C;A;A;B;C;A;A
2025;16236;C;B;C;B;C;E;D;A;A
2025;1192188;C;D;C;B;C;A;D;B;A
2025;13996;C;D;C;A;C;E;D;A;A
2025;1184325;C;D;C;A;C;B;D;B;A
2025;1406536;C;C;C;B;C;A;D;B;A
2025;1399486;C;B;C;B;C;E;E;B;A
2025;21542;C;D;C;B;C;B;D;B;A
2025;15783;D;E;A;C;C;B;D;B;A
2025;14234;C;C;B;B;C;E;D;B;A
2025;2392;D;D;B;B;C;B;D;B;A
2025;1317634;C;D;C;B;C;A;D;B;A
2025;12970;C;C;C;B;C;B;D;A;A
2025;5000930;C;C;C;B;C;E;D;A;A
2025;5000933;C;D;C;A;B;E;D;A;A
2025;4082;C;C;C;B;C;A;D;B;A
2025;5000001;C;C;B;B;C;A;D;B;A
2025;87537;C;C;C;B;C;E;E;A;A
2025;5000930;C;C;C;B;B;E;D;B;A
2025;140;C;C;C;C;C;B;D;B;A
2025;13200;B;D;C;B;C;E;D;B;A
2025;13996;C;C;C;B;B;E;D;A;A
2025;59414;D;D;C;B;C;B;D;B;A
2025;7676;C;D;D;B;C;E;D;B;A
2025;1342537;C;D;C;B;C;E;D;A;A
2025;6711;C;C;D;B;C;B;D;A;A
2025;90847;.;.;.;.;.;.;.;.;.
2025;1264844;C;C;C;B;C;E;D;A;A
2025;18594;C;C;C;B;C;B;E;A;A
2025;5001466;C;D;B;B;B;E;D;B;A
2025;90483;C;C;A;A;C;E;D;B;A
2025;8437;C;D;C;B;C;B;D;A;A
2025;1321864;C;C;B;B;C;E;D;B;A
2025;90847;C;B;B;B;B;B;B;B;B
2025;8960;C;C;C;A;B;E;D;B;A
2025;12692;C;D;C;A;C;B;D;B;A
2025;13200;C;D;C;B;C;A;C;A;A
2025;72669;D;D;C;B;C;B;D;A;A
2025;1264844;D;C;C;B;C;A;D;B;A
2025;14615;B;C;C;B;C;E;D;B;A
2025;1390317;C;C;C;A;C;A;D;B;A
2025;58412;C;D;B;B;C;E;D;A;A
2025;107766;B;C;C;A;B;E;D;B;A
2025;54490;D;D;C;B;C;A;D;A;A
2025;1192237;D;D;B;B;C;B;D;A;A
2025;6711;C;C;D;B;C;A;D;B;A
2025;7705;C;C;C;B;B;E;D;B;A
2025;1292869;C;C;C;B;C;A;D;A;A
2025;91219;C;D;C;B;C;B;D;B;A
2025;7676;D;C;C;B;C;E;D;E;A
2025;1108786;C;C;C;B;C;E;D;B;A
2025;38071;C;B;A;A;A;B;D;B;A
2025;103596;C;C;C;B;C;B;D;E;A
2025;5000001;C;D;C;B;C;A;D;A;A
2025;4720;C;D;C;B;C;B;D;B;A
2025;1068548;C;C;C;B;C;B;B;E;A
2025;10224;D;D;C;B;C;B;D;A;A
2025;90483;D;D;C;B;C;A;D;A;A
2025;48854;C;C;C;B;C;B;D;B;A
2025;13996;B;C;D;B;C;E;E;A;A
2025;11233;C;D;C;A;B;A;D;A;A
2025;1258021;D;D;C;B;C;B;D;B;A
2025;1399616;C;C;C;B;C;B;D;B;A
2025;868;E;E;E;E;E;E;E;E;A
2025;14234;C;D;C;B;C;A;D;A;A
2025;1399478;C;D;C;B;C;E;E;A;A
2025;484;A;D;A;B;B;E;E;A;A
2025;4503;D;D;C;B;C;B;D;B;A
2025;1173014;C;D;C;B;C;A;D;B;A
2025;8960;C;D;C;A;B;A;D;E;A
2025;75821;C;C;C;B;C;B;D;B;A
2025;14093;C;C;C;B;C;A;D;A;A
2025;5909;B;C;C;B;B;E;D;B;A
2025;1202553;B;C;C;A;B;E;E;B;A
2025;15475;C;C;C;B;C;E;D;B;A
2025;8960;C;D;C;B;C;E;D;A;A
2025;12;C;D;C;B;B;B;D;A;A
2025;1399488;D;D;B;B;C;B;D;B;A
2025;97679;D;C;C;B;B;A;D;B;A
2025;140;B;C;C;C;C;A;D;A;A
2025;12813;D;C;A;B;C;B;D;B;A
2025;1390309;C;D;C;B;C;A;D;A;A
2025;12970;D;C;C;B;C;B;D;B;A
2025;6496;C;C;C;B;B;D;D;B;A
2025;87537;C;C;C;B;C;A;D;B;A
2025;14234;C;C;B;B;B;E;D;A;A
2025;7676;C;C;B;B;D;C;D;B;A
2025;1404416;C;C;B;B;C;A;D;B;A
2025;1879;C;C;C;B;C;E;D;B;A
2025;90059;C;D;C;B;B;A;D;B;A
2025;98506;C;C;C;A;B;A;D;B;A
2025;59414;D;E;C;C;C;A;D;A;A
2025;11114;C;C;B;B;C;E;D;A;A
2025;868;C;D;C;B;B;E;D;A;A
2025;10222;B;B;A;B;B;A;D;B;A
2025;4720;C;D;C;A;C;A;D;A;A
2025;20360;C;D;C;A;C;B;E;A;A
2025;12692;C;D;C;D;D;B;D;B;A
2025;868;C;D;C;A;C;*;D;*;A
2025;1202546;C;C;C;B;C;A;D;A;A
2025;100956;C;C;C;B;C;E;D;A;A
2025;14093;C;D;C;B;C;B;D;B;A
2025;12970;C;D;B;D;C;E;D;A;A
2025;91399;C;D;C;B;C;E;D;B;A
2025;7837;D;C;B;B;C;E;D;C;A
2025;15783;C;D;C;A;C;E;E;B;A
2025;1267038;C;D;C;B;C;E;D;B;A
2025;93001;D;D;B;C;D;B;D;D;A
2025;10224;C;D;C;B;C;B;D;B;A
2025;1185076;D;E;B;B;C;B;D;B;A
2025;3148;C;D;B;B;C;A;D;B;A
2025;14093;C;E;B;B;C;B;D;B;A
2025;16904;C;B;C;B;C;A;D;B;A
2025;12970;C;D;C;B;C;A;D;A;A
2025;7705;C;D;C;B;C;B;E;E;A
2025;91219;C;D;C;B;C;A;D;B;B
2025;20249;D;D;C;B;C;B;D;B;A
2025;84408;C;D;C;B;C;A;D;B;A
2025;1108153;C;D;C;B;C;A;D;B;A
2025;59414;A;C;A;B;B;E;E;B;A
2025;11233;C;C;C;B;C;B;D;A;A
2025;13200;C;C;C;C;C;B;D;A;B
2025;14563;D;C;C;B;C;B;D;B;A
2025;90059;C;D;C;B;B;B;D;A;A
2025;1399479;C;C;C;B;C;B;D;B;A
2025;13601;C;D;C;B;E;E;D;E;A
2025;13424;C;D;B;B;C;E;D;B;A
2025;1258021;C;D;C;B;B;B;D;B;A
2025;4503;D;D;C;C;C;B;D;B;A
2025;1216474;C;C;C;A;B;A;D;E;A
2025;79007;D;C;C;B;C;B;D;B;A
2025;5001183;C;D;C;B;C;E;D;B;A
2025;2695;C;D;C;B;C;B;E;B;A
2025;6496;C;D;C;B;C;E;D;B;A
2025;1397771;D;C;B;B;B;B;D;B;A
2025;91219;C;D;C;B;C;B;D;B;A
2025;87537;C;D;C;C;D;B;D;B;A
2025;8554;C;D;C;B;C;A;D;A;A
2025;5345;D;D;C;B;B;B;D;A;A
2025;12569;C;D;C;B;A;E;D;B;A
2025;9326;D;E;B;C;C;A;D;B;A
2025;2695;C;D;C;B;C;A;D;B;A
2025;100958;C;D;B;A;C;A;D;B;A
2025;84352;C;C;D;B;C;B;D;B;A
2025;13996;C;D;C;C;C;B;D;B;A
2025;18605;C;D;B;B;C;A;C;A;A
2025;21542;D;D;C;B;C;B;D;B;A
2025;12569;C;C;C;C;D;B;B;B;A
2025;5001314;C;D;B;B;C;E;D;A;A
2025;49060;C;D;C;B;C;B;D;B;A
2025;13723;C;C;C;B;C;E;D;B;A
2025;12569;D;D;C;B;C;B;D;B;B
2025;12970;C;D;C;A;C;B;D;B;A
2025;13866;C;D;C;B;C;E;D;A;A
2025;13996;C;D;C;A;B;B;D;E;A
2025;1629;C;C;C;A;C;E;E;A;A
2025;12569;C;D;C;B;B;B;D;B;A
2025;121850;C;C;C;B;C;A;D;A;A
2025;5001101;B;C;B;A;B;E;D;E;A
2025;9996;D;D;A;B;B;E;D;B;A
2025;38071;B;B;C;B;B;E;D;B;A
2025;11114;C;C;C;C;C;C;C;C;A
2025;2918;C;D;C;B;C;A;D;B;A
2025;1292869;C;D;C;B;C;B;D;A;A
2025;1190667;B;C;C;C;C;E;D;B;A
2025;10224;E;E;E;E;E;E;E;E;.
2025;389;D;D;C;B;C;B;D;B;A
2025;5000930;C;D;C;B;C;A;D;A;A
2025;5000841;C;C;C;C;C;E;E;B;A
2025;5001466;C;C;C;B;C;E;D;A;A
2025;13200;C;D;C;A;B;A;D;B;A
2025;54490;C;C;C;B;C;A;D;B;A
2025;12345;C;C;B;C;C;B;D;B;A
2025;12345;C;C;C;B;C;A;D;A;A
2025;2918;B;D;C;B;B;D;D;A;A
2025;1190667;D;D;C;C;C;B;D;B;A
2025;11114;B;D;C;B;C;E;D;B;A
2025;69464;C;C;C;B;A;A;D;B;A
2025;1292869;C;C;C;B;C;B;E;E;A
2025;7837;C;D;C;B;C;B;D;B;A
2025;11233;C;C;C;B;B;B;E;B;A
2025;5909;C;C;C;B;C;D;E;B;A
2025;5206;D;D;B;B;C;B;D;B;A
2025;5345;C;D;D;B;B;B;D;E;A
2025;1419799;D;D;C;B;C;B;C;A;A
2025;5909;C;C;B;B;C;E;D;B;A
2025;11114;D;D;C;B;C;B;D;B;B
2025;15839;C;C;A;A;B;A;D;E;A
2025;1314146;C;D;B;B;C;E;C;B;A
2025;14234;C;C;C;B;C;B;D;B;A
2025;13866;D;D;C;C;D;D;D;B;A
2025;57852;C;C;C;B;C;B;D;A;A
2025;1185076;C;C;B;B;C;E;D;A;A
2025;1272168;B;C;C;B;B;A;E;B;A
